-1009.54821777	5465.36132812	11.5091238022
-1009.61309814	5464.95117188	11.5070667267
-1009.6751709	5464.55908203	11.5052585602
-1009.76818848	5463.97119141	11.5024776459
-1009.83898926	5463.52294922	11.4986782074
-1009.90856934	5463.08398438	11.4953699112
-1009.98126221	5462.62548828	11.4940519333
-1010.03027344	5462.31689453	11.4939365387
-1010.11157227	5461.80566406	11.4929237366
-1010.15942383	5461.50341797	11.4916276932
-1010.21673584	5461.14257812	11.4891700745
-1010.26654053	5460.82861328	11.4864616394
-1010.31982422	5460.4921875	11.4833536148
-1010.37280273	5460.15820312	11.4803476334
-1010.43054199	5459.79492188	11.4775457382
-1010.48120117	5459.47558594	11.4755210876
-1010.57513428	5458.88378906	11.4722671509
-1010.6229248	5458.58300781	11.470659256
-1010.67236328	5458.27148438	11.4689455032
-1010.74108887	5457.83789062	11.4664354324
-1010.79382324	5457.50585938	11.4644203186
-1010.89508057	5456.8671875	11.46068573
-1010.9473877	5456.53808594	11.4587583542
-1010.99975586	5456.20800781	11.4567842484
-1011.04785156	5455.90429688	11.4549484253
-1011.15203857	5455.24755859	11.4510269165
-1011.20300293	5454.92529297	11.4492063522
-1011.25366211	5454.60595703	11.4473981857
-1011.30444336	5454.28466797	11.4455728531
-1011.4329834	5453.47167969	11.4408473969
-1011.53497314	5452.82519531	11.4370174408
-1011.58605957	5452.50195312	11.4350986481
-1011.64099121	5452.15332031	11.4330053329
-1011.69293213	5451.82519531	11.4309358597
-1011.79528809	5451.17529297	11.4263925552
-1011.84460449	5450.86230469	11.4241447449
-1011.89556885	5450.5390625	11.4218387604
-1011.9486084	5450.20117188	11.4194602966
-1012.02246094	5449.73144531	11.4162092209
-1012.12219238	5449.09814453	11.4122753143
-1012.23876953	5448.35791016	11.4076385498
-1012.29406738	5448.00683594	11.4053411484
-1012.35021973	5447.65039062	11.402967453
-1012.45318604	5446.99707031	11.3985509872
-1012.50189209	5446.68847656	11.3962745667
-1012.58129883	5446.18554688	11.3924694061
-1012.68133545	5445.55126953	11.3878974915
-1012.78234863	5444.91259766	11.3834896088
-1012.85675049	5444.44140625	11.3803310394
-1012.90917969	5444.11035156	11.3784942627
-1013.02075195	5443.40234375	11.3753480911
-1013.12481689	5442.7421875	11.3727302551
-1013.17565918	5442.41894531	11.3713626862
-1013.22857666	5442.08300781	11.3698692322
-1013.28283691	5441.73828125	11.3683395386
-1013.3449707	5441.34277344	11.3668613434
-1013.42456055	5440.83789062	11.3651485443
-1013.53167725	5440.15576172	11.3624258041
-1013.58654785	5439.80566406	11.3608970642
-1013.70135498	5439.07275391	11.3575658798
-1013.75549316	5438.72753906	11.3556861877
-1013.81079102	5438.375	11.3536281586
-1013.86157227	5438.05078125	11.3516836166
-1013.94055176	5437.54736328	11.3486948013
-1014.04699707	5436.8671875	11.3448266983
-1014.09985352	5436.52978516	11.3429603577
-1014.15283203	5436.19189453	11.3410902023
-1014.206604	5435.84814453	11.339176178
-1014.31549072	5435.15332031	11.3353824615
-1014.39343262	5434.65722656	11.3327360153
-1014.44836426	5434.30761719	11.330871582
-1014.56176758	5433.58740234	11.3270158768
-1014.61871338	5433.22607422	11.3250274658
-1014.67858887	5432.84619141	11.3229484558
-1014.74346924	5432.43457031	11.3207550049
-1014.79632568	5432.09960938	11.3189964294
-1014.85211182	5431.74658203	11.3171463013
-1014.90222168	5431.42871094	11.3154783249
-1014.95849609	5431.07226562	11.313621521
-1015.01916504	5430.6875	11.3116464615
-1015.07519531	5430.33203125	11.3098163605
-1015.13031006	5429.98339844	11.3079662323
-1015.20666504	5429.5	11.3053379059
-1015.26306152	5429.14208984	11.3033647537
-1015.3939209	5428.3125	11.2987365723
-1015.45251465	5427.94140625	11.2965240479
-1015.51135254	5427.56933594	11.2942247391
-1015.60076904	5427.00244141	11.2906370163
-1015.68469238	5426.47167969	11.2872743607
-1015.74047852	5426.11816406	11.2850656509
-1015.7958374	5425.76708984	11.2829303741
-1015.91491699	5425.01367188	11.2786741257
-1015.97033691	5424.66308594	11.276714325
-1016.03149414	5424.27587891	11.2745256424
-1016.09338379	5423.88427734	11.2722797394
-1016.15405273	5423.50097656	11.2700576782
-1016.22045898	5423.08007812	11.2676486969
-1016.33465576	5422.35791016	11.2639007568
-1016.39685059	5421.96386719	11.2619419098
-1016.4510498	5421.62060547	11.2602243423
-1016.52093506	5421.17919922	11.2579832077
-1016.63201904	5420.4765625	11.2543544769
-1016.69067383	5420.10644531	11.25253582
-1016.75872803	5419.67578125	11.2505397797
-1016.88220215	5418.89648438	11.2470188141
-1016.94177246	5418.51953125	11.2452983856
-1017.05255127	5417.8203125	11.2420520782
-1017.11242676	5417.44238281	11.2404079437
-1017.1784668	5417.02539062	11.2387399673
-1017.2411499	5416.62988281	11.2372016907
-1017.30297852	5416.23925781	11.2356882095
-1017.42590332	5415.46435547	11.2326498032
-1017.48461914	5415.09375	11.2311649323
-1017.6114502	5414.29443359	11.2288131714
-1017.67224121	5413.91064453	11.2280960083
-1017.79547119	5413.13232422	11.2267341614
-1017.89581299	5412.49902344	11.2255506516
-1018.02392578	5411.69091797	11.2243776321
-1018.08758545	5411.28955078	11.2243032455
-1018.15161133	5410.88574219	11.2244024277
-1018.27874756	5410.08349609	11.2246303558
-1018.34008789	5409.69580078	11.2247714996
-1018.40893555	5409.25976562	11.225148201
-1018.52392578	5408.53125	11.2261619568
-1018.63537598	5407.82324219	11.2288951874
-1018.75524902	5407.06054688	11.2323360443
-1018.82073975	5406.64453125	11.2339067459
-1018.88879395	5406.21289062	11.2351617813
-1018.95532227	5405.79150391	11.2357063293
-1019.0501709	5405.18798828	11.2347774506
-1019.10925293	5404.81201172	11.2337436676
-1019.17364502	5404.40234375	11.2322435379
-1019.22076416	5404.10253906	11.2285108566
-1019.26989746	5403.79199219	11.2262802124
-1019.31811523	5403.4921875	11.2252855301
-1019.37341309	5403.14599609	11.2241506577
-1019.42626953	5402.81445312	11.2230739594
-1019.47961426	5402.47802734	11.2219848633
-1019.53729248	5402.11474609	11.2207899094
-1019.5970459	5401.73730469	11.2195777893
-1019.64685059	5401.42089844	11.2188081741
-1019.69952393	5401.08642578	11.2180681229
-1019.75292969	5400.74707031	11.2172727585
-1019.81176758	5400.37304688	11.2165374756
-1019.87585449	5399.96386719	11.2162971497
-1019.9296875	5399.61962891	11.2159452438
-1019.97650146	5399.32080078	11.215637207
-1020.02362061	5399.01953125	11.2156848907
-1020.08905029	5398.60009766	11.2153072357
-1020.14196777	5398.26171875	11.2148246765
-1020.19421387	5397.92578125	11.2144670486
-1020.24487305	5397.59960938	11.2140388489
-1020.3125	5397.16357422	11.2126483917
-1020.36462402	5396.82763672	11.2111797333
-1020.41699219	5396.48925781	11.2097167969
-1020.47192383	5396.13525391	11.2083320618
-1020.54248047	5395.6796875	11.2066936493
-1020.59759521	5395.32373047	11.2054290771
-1020.64416504	5395.02490234	11.2043466568
-1020.70544434	5394.62988281	11.2028388977
-1020.77062988	5394.21142578	11.2010736465
-1020.8326416	5393.81298828	11.1993942261
-1020.89282227	5393.42724609	11.1977767944
-1020.96166992	5392.984375	11.1958818436
-1021.02905273	5392.55273438	11.1940460205
-1021.09625244	5392.12109375	11.1922283173
-1021.17071533	5391.64453125	11.1903238297
-1021.24304199	5391.18164062	11.1886577606
-1021.31604004	5390.71582031	11.1870126724
-1021.36950684	5390.37304688	11.1857824326
-1021.42547607	5390.01660156	11.1844272614
-1021.50061035	5389.53613281	11.1825561523
-1021.55780029	5389.171875	11.1811800003
-1021.63555908	5388.67529297	11.1794681549
-1021.7142334	5388.17480469	11.1777734756
-1021.77520752	5387.78613281	11.1765480042
-1021.83422852	5387.40917969	11.1755828857
-1021.91687012	5386.8828125	11.1733474731
-1021.97821045	5386.49121094	11.1713123322
-1022.04138184	5386.08837891	11.1694002151
-1022.0880127	5385.79003906	11.1681976318
-1022.18035889	5385.20019531	11.1660337448
-1022.23394775	5384.85839844	11.1636867523
-1022.28564453	5384.52539062	11.1609802246
-1022.33459473	5384.20947266	11.1598939896
-1022.42950439	5383.59863281	11.1588439941
-1022.52484131	5382.98681641	11.1575345993
-1022.6192627	5382.3828125	11.1558961868
-1022.66729736	5382.07568359	11.1547050476
-1022.7208252	5381.73144531	11.153087616
-1022.77288818	5381.39648438	11.1513347626
-1022.82250977	5381.07714844	11.1495714188
-1022.87084961	5380.765625	11.147731781
-1022.91821289	5380.45898438	11.145772934
-1022.96789551	5380.13818359	11.1436223984
-1023.0680542	5379.48681641	11.1394405365
-1023.11816406	5379.15966797	11.1372327805
-1023.18841553	5378.69970703	11.1339244843
-1023.26715088	5378.18261719	11.1293640137
-1023.31439209	5377.87353516	11.1257305145
-1023.39404297	5377.35107422	11.1188087463
-1023.49389648	5376.69238281	11.1070346832
-1023.54455566	5376.35644531	11.1005706787
-1023.61938477	5375.86083984	11.0913763046
-1023.69238281	5375.37695312	11.083158493
-1023.7434082	5375.03955078	11.078494072
-1023.79693604	5374.68847656	11.0742406845
-1023.84667969	5374.36083984	11.0704555511
-1023.95397949	5373.65625	11.062710762
-1024.0390625	5373.09765625	11.0567274094
-1024.16491699	5372.27246094	11.0473270416
-1024.21154785	5371.96679688	11.0437641144
-1024.26513672	5371.61523438	11.0396823883
-1024.35192871	5371.046875	11.0331840515
-1024.46142578	5370.32958984	11.025138855
-1024.51403809	5369.98388672	11.0215835571
-1024.62426758	5369.26171875	11.0146846771
-1024.67773438	5368.91113281	11.0113773346
-1024.78015137	5368.23925781	11.0047283173
-1024.83325195	5367.88867188	11.0009555817
-1024.90856934	5367.39355469	10.9958667755
-1024.96166992	5367.04492188	10.9926490784
-1025.00878906	5366.734375	10.9899454117
-1025.06213379	5366.38183594	10.9869327545
-1025.16821289	5365.68261719	10.9808731079
-1025.22119141	5365.33300781	10.977763176
-1025.27404785	5364.984375	10.9746227264
-1025.33288574	5364.59423828	10.9711704254
-1025.38806152	5364.22851562	10.968006134
-1025.49401855	5363.52587891	10.9621067047
-1025.54907227	5363.16162109	10.9590883255
-1025.65576172	5362.453125	10.9534606934
-1025.70507812	5362.125	10.9511566162
-1025.75915527	5361.765625	10.9490776062
-1025.81799316	5361.37255859	10.9471082687
-1025.87316895	5361.00390625	10.9453258514
-1025.97680664	5360.31103516	10.9417972565
-1026.03320312	5359.93359375	10.9397659302
-1026.08483887	5359.58642578	10.9379253387
-1026.14001465	5359.21679688	10.9366073608
-1026.1953125	5358.84619141	10.9359474182
-1026.25036621	5358.47753906	10.9355602264
-1026.30456543	5358.11230469	10.9352340698
-1026.36108398	5357.73339844	10.9347829819
-1026.4708252	5356.99316406	10.9330005646
-1026.52770996	5356.60742188	10.9321317673
-1026.63586426	5355.87451172	10.93217659
-1026.68835449	5355.51757812	10.9324407578
-1026.79870605	5354.76757812	10.9327192307
-1026.85083008	5354.41210938	10.9326953888
-1026.9050293	5354.04199219	10.9326105118
-1026.96826172	5353.61083984	10.9324455261
-1027.08251953	5352.82763672	10.9318876266
-1027.16381836	5352.27099609	10.9313545227
-1027.21740723	5351.90332031	10.9311275482
-1027.27185059	5351.52832031	10.9309005737
-1027.32739258	5351.14697266	10.9297561646
-1027.39050293	5350.71191406	10.9272451401
-1027.4440918	5350.34228516	10.9247026443
-1027.54943848	5349.61328125	10.9199590683
-1027.60449219	5349.23388672	10.9177818298
-1027.66467285	5348.81738281	10.9155673981
-1027.71740723	5348.45019531	10.9134130478
-1027.77270508	5348.06396484	10.9108171463
-1027.82592773	5347.69189453	10.908082962
-1027.87939453	5347.31347656	10.9051952362
-1027.93823242	5346.89794922	10.9020662308
-1027.99975586	5346.46044922	10.8992023468
-1028.08227539	5345.87255859	10.8955221176
-1028.13513184	5345.49316406	10.8921852112
-1028.19018555	5345.09716797	10.8880033493
-1028.24584961	5344.69580078	10.8835849762
-1028.37231445	5343.78515625	10.8742113113
-1028.45849609	5343.16113281	10.8684978485
-1028.51293945	5342.76855469	10.8647384644
-1028.61486816	5342.03125	10.8571300507
-1028.66638184	5341.65869141	10.8531427383
-1028.72473145	5341.23779297	10.8487892151
-1028.77856445	5340.84863281	10.8449134827
-1028.83984375	5340.40722656	10.8405828476
-1028.92236328	5339.81347656	10.8350095749
-1028.97521973	5339.43701172	10.8316907883
-1029.03186035	5339.02148438	10.8282051086
-1029.08410645	5338.63574219	10.8250598907
-1029.1862793	5337.88085938	10.8187446594
-1029.23669434	5337.50732422	10.8158102036
-1029.32885742	5336.82714844	10.8107366562
-1029.40893555	5336.23583984	10.806142807
-1029.47351074	5335.75878906	10.8017997742
-1029.5255127	5335.37597656	10.7980480194
-1029.60241699	5334.80761719	10.7919178009
-1029.64770508	5334.47265625	10.7883176804
-1029.69702148	5334.10888672	10.7845602036
-1029.74682617	5333.74072266	10.7810306549
-1029.84130859	5333.04296875	10.774687767
-1029.88708496	5332.70507812	10.7716245651
-1029.94091797	5332.30908203	10.7680044174
-1029.99182129	5331.93310547	10.7645273209
-1030.06103516	5331.42285156	10.7597427368
-1030.1060791	5331.09130859	10.7566127777
-1030.15783691	5330.71044922	10.7529773712
-1030.24755859	5330.04882812	10.7465248108
-1030.29321289	5329.71435547	10.7430820465
-1030.34375	5329.34423828	10.739572525
-1030.43408203	5328.67675781	10.7339658737
-1030.50488281	5328.12011719	10.7294769287
-1030.5489502	5327.77441406	10.7265625
-1030.59387207	5327.42041016	10.7235584259
-1030.67272949	5326.79882812	10.7195978165
-1030.71582031	5326.4609375	10.717792511
-1030.77807617	5325.97119141	10.7151260376
-1030.85974121	5325.32763672	10.7112674713
-1030.89953613	5325.01513672	10.7091836929
-1030.9432373	5324.671875	10.7068395615
-1031.01794434	5324.08300781	10.7030382156
-1031.05786133	5323.76953125	10.7010793686
-1031.13415527	5323.16699219	10.6973676682
-1031.21130371	5322.55957031	10.6936159134
-1031.28356934	5322.00048828	10.6907100677
-1031.34118652	5321.53613281	10.6878604889
-1031.40759277	5320.94189453	10.6836090088
-1031.47302246	5320.3515625	10.679397583
-1031.53771973	5319.76904297	10.6754951477
-1031.5892334	5319.30615234	10.672621727
-1031.62280273	5319.00244141	10.6708316803
-1031.65722656	5318.69140625	10.6689720154
-1031.71508789	5318.16992188	10.6657104492
-1031.7611084	5317.75195312	10.6628932953
-1031.83508301	5317.08251953	10.6582250595
-1031.89221191	5316.56591797	10.6554431915
-1031.94580078	5316.08203125	10.6527423859
-1032.00146484	5315.57861328	10.6492767334
-1032.05053711	5315.13671875	10.645942688
-1032.09997559	5314.68945312	10.6426486969
-1032.15319824	5314.20996094	10.6392631531
-1032.20214844	5313.77050781	10.6360359192
-1032.23803711	5313.44677734	10.6334695816
-1032.29492188	5312.93847656	10.6289310455
-1032.33740234	5312.55810547	10.6252098083
-1032.38146973	5312.1640625	10.6214399338
-1032.43554688	5311.68017578	10.6170024872
-1032.48339844	5311.25292969	10.6135215759
-1032.53442383	5310.79882812	10.6108455658
-1032.57543945	5310.4296875	10.6090965271
-1032.61437988	5310.08837891	10.606549263
-1032.65551758	5309.73828125	10.6045761108
-1032.69287109	5309.41650391	10.6024246216
-1032.73156738	5309.08203125	10.5991735458
-1032.77160645	5308.73730469	10.5964517593
-1032.8203125	5308.31591797	10.5937652588
-1032.86242676	5307.94970703	10.5907745361
-1032.92053223	5307.50292969	10.5873498917
-1032.96166992	5307.17626953	10.5847740173
-1033.01281738	5306.77099609	10.580909729
-1033.06689453	5306.34472656	10.57862854
-1033.12866211	5305.85742188	10.5724086761
-1033.17687988	5305.47949219	10.5672264099
-1033.21716309	5305.16162109	10.5642175674
-1033.26171875	5304.81152344	10.5610837936
-1033.30712891	5304.45263672	10.5577077866
-1033.35632324	5304.06542969	10.5542354584
-1033.4185791	5303.57666016	10.550406456
-1033.46972656	5303.17480469	10.5464820862
-1033.52844238	5302.71435547	10.5417757034
-1033.58605957	5302.26171875	10.5386161804
-1033.64465332	5301.80712891	10.5355291367
-1033.70251465	5301.35693359	10.5329303741
-1033.74731445	5301.00683594	10.5305919647
-1033.79138184	5300.66845703	10.5283222198
-1033.8503418	5300.21337891	10.5259552002
-1033.90222168	5299.74414062	10.522977829
-1033.93664551	5299.43261719	10.5211896896
-1033.98425293	5299.00683594	10.5189275742
-1034.02099609	5298.67773438	10.5171356201
-1034.05432129	5298.37890625	10.5151348114
-1034.10253906	5297.94873047	10.5117225647
-1034.15258789	5297.49707031	10.5088014603
-1034.20336914	5297.08349609	10.5058164597
-1034.24194336	5296.77001953	10.5039777756
-1034.28918457	5296.38427734	10.5017690659
-1034.34924316	5295.89257812	10.498708725
-1034.39782715	5295.49707031	10.4961442947
-1034.43481445	5295.19580078	10.4941987991
-1034.49328613	5294.72070312	10.4916257858
-1034.54223633	5294.32226562	10.4887638092
-1034.5925293	5293.91162109	10.4861660004
-1034.64257812	5293.50585938	10.4842758179
-1034.68273926	5293.17773438	10.4830932617
-1034.74938965	5292.63818359	10.480512619
-1034.80358887	5292.20117188	10.4775600433
-1034.84899902	5291.83691406	10.4748420715
-1034.89013672	5291.50292969	10.472454071
-1034.93481445	5291.14355469	10.4701251984
-1034.9777832	5290.796875	10.4680461884
-1035.02832031	5290.390625	10.464427948
-1035.07263184	5290.03271484	10.4604949951
-1035.13598633	5289.52294922	10.45652771
-1035.21032715	5288.93066406	10.455493927
-1035.28625488	5288.32519531	10.4561443329
-1035.359375	5287.74121094	10.4564285278
-1035.39782715	5287.43310547	10.4564189911
-1035.44140625	5287.0859375	10.4563837051
-1035.48120117	5286.76757812	10.4564495087
-1035.52453613	5286.41943359	10.4563646317
-1035.56640625	5286.08544922	10.456120491
-1035.60888672	5285.75097656	10.4561157227
-1035.65551758	5285.38623047	10.4565219879
-1035.70458984	5285.00634766	10.4571666718
-1035.75646973	5284.60546875	10.4579916
-1035.79785156	5284.28710938	10.4587154388
-1035.8927002	5283.55419922	10.4598093033
-1035.98291016	5282.85546875	10.4568901062
-1036.02746582	5282.50976562	10.4546985626
-1036.10375977	5281.91894531	10.4512090683
-1036.1484375	5281.57421875	10.4494190216
-1036.20068359	5281.16992188	10.4474887848
-1036.24645996	5280.81591797	10.4457330704
-1036.28759766	5280.49755859	10.4436283112
-1036.33300781	5280.14550781	10.4404792786
-1036.37976074	5279.78320312	10.4365196228
-1036.47143555	5279.07324219	10.4285917282
-1036.51611328	5278.72851562	10.425037384
-1036.60339355	5278.05175781	10.4185533524
-1036.64599609	5277.72119141	10.4160289764
-1036.72937012	5277.07373047	10.4126224518
-1036.7713623	5276.74707031	10.4110507965
-1036.81018066	5276.4453125	10.4064025879
-1036.85632324	5276.09570312	10.4034910202
-1036.90283203	5275.74121094	10.4008617401
-1036.94165039	5275.43945312	10.3989849091
-1036.98718262	5275.08154297	10.3968334198
-1037.03173828	5274.72412109	10.3943367004
-1037.07617188	5274.36621094	10.3919124603
-1037.11425781	5274.05664062	10.3905010223
-1037.16088867	5273.67041016	10.3891448975
-1037.20275879	5273.31884766	10.3877124786
-1037.24768066	5272.93701172	10.3861598969
-1037.29382324	5272.53808594	10.3845396042
-1037.33398438	5272.18457031	10.3822565079
-1037.36889648	5271.87109375	10.3796310425
-1037.40380859	5271.55761719	10.3768520355
-1037.4552002	5271.08886719	10.3725395203
-1037.50610352	5270.61816406	10.3681144714
-1037.53942871	5270.30371094	10.3653526306
-1037.57531738	5269.96289062	10.3624191284
-1037.60986328	5269.63085938	10.3598079681
-1037.66235352	5269.11962891	10.3561191559
-1037.71459961	5268.609375	10.3521194458
-1037.74462891	5268.31005859	10.3497514725
-1037.78393555	5267.91552734	10.3466587067
-1037.82092285	5267.54443359	10.34400177
-1037.8605957	5267.14306641	10.3417615891
-1037.90075684	5266.72998047	10.3392276764
-1037.93530273	5266.37451172	10.3370456696
-1037.97998047	5265.9140625	10.3345270157
-1038.02099609	5265.48730469	10.3322105408
-1038.05297852	5265.15380859	10.3300590515
-1038.10241699	5264.64013672	10.3264694214
-1038.14880371	5264.15527344	10.3231363297
-1038.18457031	5263.78076172	10.3206958771
-1038.23278809	5263.27539062	10.317483902
-1038.28271484	5262.75	10.3141546249
-1038.32861328	5262.26611328	10.3116197586
-1038.37792969	5261.74511719	10.3092880249
-1038.42553711	5261.24511719	10.3073616028
-1038.4777832	5260.69433594	10.3044605255
-1038.52539062	5260.19384766	10.3016281128
-1038.57714844	5259.6484375	10.2992916107
-1038.63085938	5259.08154297	10.2963752747
-1038.68078613	5258.55957031	10.2936096191
-1038.73937988	5257.94482422	10.2908535004
-1038.79748535	5257.33398438	10.2878875732
-1038.83959961	5256.89648438	10.2842197418
-1038.88317871	5256.44921875	10.2812747955
-1038.93212891	5255.93945312	10.2802600861
-1038.96948242	5255.55175781	10.2797365189
-1039.00439453	5255.18652344	10.2792186737
-1039.07116699	5254.4921875	10.2776851654
-1039.12280273	5253.95214844	10.2756614685
-1039.15734863	5253.59521484	10.2740745544
-1039.19567871	5253.19824219	10.2723464966
-1039.25720215	5252.56054688	10.2684230804
-1039.28759766	5252.24414062	10.2660560608
-1039.31896973	5251.92089844	10.2636318207
-1039.3548584	5251.54833984	10.2608470917
-1039.40515137	5251.02832031	10.2564506531
-1039.43554688	5250.71679688	10.2537145615
-1039.4732666	5250.32568359	10.2506475449
-1039.5078125	5249.97070312	10.2481822968
-1039.5435791	5249.60058594	10.2456035614
-1039.58007812	5249.22265625	10.2426433563
-1039.61230469	5248.89160156	10.2397766113
-1039.64782715	5248.52490234	10.2362499237
-1039.70178223	5247.96679688	10.2306480408
-1039.7479248	5247.49121094	10.2259540558
-1039.78100586	5247.14892578	10.2226314545
-1039.83215332	5246.62011719	10.2175540924
-1039.87939453	5246.13183594	10.2129383087
-1039.91027832	5245.81347656	10.2098197937
-1039.94189453	5245.48730469	10.2063550949
-1040.01184082	5244.76220703	10.1983747482
-1040.04321289	5244.43798828	10.1951465607
-1040.11206055	5243.72460938	10.1895399094
-1040.14550781	5243.38085938	10.1870441437
-1040.21520996	5242.66308594	10.1805324554
-1040.24804688	5242.32373047	10.1766700745
-1040.28430176	5241.94921875	10.1722421646
